file_key,file,gold,asr,WER,CER,language,language_probability,empty_output,error_type,NER,
LSZB_BERN_Tower_121_0MHz_20210414_073411,LSZB_BERN_Tower_121_0MHz_20210414_073411.wav,Hotel Quebec Mike I confirm cleared to land runway one four,"Mike, I confirm clear to land runway one four.",0.272727273,0.265306122,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210414_180614,LSZH_ZURICH_Tower_118_1MHz_20210414_180614.wav,Hotel Four Six Five tower hello line up runway one zero,"That's a four six five tower hello, line up runway one zero.",0.272727273,0.088888889,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210427_143012,LZIB_STEFANIK_Tower_118_3MHz_20210427_143012.wav,stefanik tower Oscar Mike Charlie India Alpha request yes go ahead,"Stefanik Tauros, come back, Charlie India Alpha, request. Yes, go ahead.",0.272727273,0.178571429,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_102305,LSZB_BERN_Tower_121_0MHz_20210413_102305.wav,Hotel Golf Sierra can offer you only one touch and go then upon route whiskey due to it's launch time there are no circuits approved,"Hotel Gold Sierra, I can offer you only one touch and go and then open with whiskey due to it's lunchtime, there are no circuits approved.",0.269230769,0.112149533,en,1,FALSE,,,
LKPR_RUZYNE_Radar_120_520MHz_20201029_051226,LKPR_RUZYNE_Radar_120_520MHz_20201029_051226.wav,KLM One Three Five Zero sorry go ahead yeah contact radar one two zero two seven five  [NE]ahoj[/NE] one two zero two seven five  [NE]ahoj[/NE] KLM One Three Five Zero,"Kelman three five zero. Sorry, go ahead. Contact radar one two zero, two seven five, ahoy. Contact zero, two seven five, ahoy, Kelman one three five zero.",0.266666667,0.144067797,en,1,FALSE,,,
LKPR_RUZYNE_Tower_134_560MHz_20201027_135214,LKPR_RUZYNE_Tower_134_560MHz_20201027_135214.wav,Ryanair One Bravo Alfa stand five seven QNH one zero one two request engine start,"Runway One Bravo alpha, stand by seven, connect one zero one two, request engine start.",0.266666667,0.253731343,en,1,FALSE,,,
LKTB_BRNO_Tower_119_605MHz_20201028_185619,LKTB_BRNO_Tower_119_605MHz_20201028_185619.wav,Oscar Kilo Foxtrot Alpha Oscar taxi to     holding point runway two seven   via alpha charlie,"Oskar Kilo, Foxtrot, ALPHA, Oskar taxi to holding point runway 27 via ALPHA, Charlie.",0.266666667,0.136986301,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210504_102003,LSGS_SION_Ground_Control_121_7MHz_20210504_102003.wav,Sion Tower afternoon established Nav Checker Five One One Tower hello again report going around,"Transition Tower, Nav Checker established. Nav Checker Five One One Tower, head again, report going around.",0.266666667,0.222222222,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210413_160609,LSZB_BERN_Approach_127_3MHz_20210413_160609.wav,November Mike Alpha expect the ILS one four with romeo circling to runway three two,"November Mike off, I expect the airless one four with the Romeo circling to runway three two.",0.266666667,0.173913043,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210416_083545,LSZB_BERN_Tower_121_0MHz_20210416_083545.wav,Heli Oscar Bravo are you ready for expedition crossing otherwise you have to hold on,"Tell me, Oscar Bravo, are you ready for expeditious crossing? Otherwise you have to hold on ground.",0.266666667,0.171428571,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210419_090344,LSZB_BERN_Tower_121_0MHz_20210419_090344.wav,Hotel Bravo Tango Echo Echo leaving CTR Hotel Echo Echo frequency change approved good bye,"Hotel Bravo time for Echo Echo, leaving CTR. Hotel Echo Echo, frequency change approved, come by.",0.266666667,0.118421053,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210504_120242,LZIB_STEFANIK_Tower_118_3MHz_20210504_120242.wav,Hotel(-tel) Six Zero Three taxi to  holding point   runway one three   via delta foxtrot,Trastic zero three taxi to holding for runway one three via delta foxtrot.,0.266666667,0.194029851,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_142105,LSGS_SION_Ground_Control_121_7MHz_20210503_142105.wav,Hotel Bravo Kilo Papa    Echo        two one zero degrees  four knots   runway two five cleared takeoff report   november  whiskey,"Antel Bravolo, Kilo Papa Echo, 210 degrees, four knots, runway, two five, cleared takeoff, report November Whiskey.",0.263157895,0.145833333,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_133125,LSZB_BERN_Tower_121_0MHz_20210413_133125.wav,Hotel Golf Sierra roger I understood [hes] one touch and go than one circuit again touch and go then whiskey,"Otakotsi roger, I understood one touch and go, then one circuit again, touch and go, then whisky.",0.263157895,0.142857143,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_082408,LSGS_SION_Ground_Control_121_7MHz_20210503_082408.wav,Hotel Bravo Kilo Charlie Juliett    echo          one five thousand and eight four thousand eight hundred feet hello Charlie Juliett next report echo two,"Hotel Bravo kilo, Charlie Juliet, echo one, five thousand, um, eight, four thousand, eight hundred feet. Hello, Charlie Juliet, next ship for Tecato.",0.260869565,0.100840336,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_144653,LSZB_BERN_Tower_121_0MHz_20210413_144653.wav,Hotel Quebec Juliett traffic Piper single engine [hes] position three miles south of your position proceeding towards Willisau four thousand feet indicating not verified,"Adel, Quebec Juliet, traffic, piper single engine, position 3 miles south of your position, proceeding towards really south, 4000 feet indicating not verified.",0.260869565,0.163120567,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210423_142801,LSGS_SION_Ground_Control_121_7MHz_20210423_142801.wav,Hotel Alpha Lima Echo One four thousand six hundred feet Hotel Delta Lima report echo two,"Hotel Delta Lima, Echo One, contact, six hundred six. Hotel Delta Lima, report Echo Two.",0.25,0.22972973,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210501_073256,LSGS_SION_Ground_Control_121_7MHz_20210501_073256.wav,Hotel Echo X-ray wind calm runway two five cleared touch and go runway two five cleared touch and go Hotel Echo X-ray,"Otelico X-ray, wind calm, runway two five, cleared to touch and go. Runway two five, cleared to touch and go, Otelico X-ray.",0.25,0.106382979,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_060829,LSGS_SION_Ground_Control_121_7MHz_20210502_060829.wav,Hotel Echo X-ray  number one report final number one report final  Hotel Echo X-ray,"Radical X-ray number one, report final. Number one, report final, Radical X-ray.",0.25,0.242424242,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_061433,LSGS_SION_Ground_Control_121_7MHz_20210502_061433.wav,Hotel Echo X-ray number one report final number one report final Hotel Echo X-ray,"Teleco X-ray number one, report final. Number one, report final, Teleco X-ray.",0.25,0.090909091,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_062018,LSGS_SION_Ground_Control_121_7MHz_20210502_062018.wav,Hotel Echo X-ray  number one report final number one report final  Hotel Echo X-ray,"Teleco X-ray number one, report final. Number one, report final of Teleco X-ray.",0.25,0.090909091,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_065407,LSGS_SION_Ground_Control_121_7MHz_20210502_065407.wav,November Alpha Sierra line up runway two five,"November-Alpha Sierra, line up runway 25.",0.25,0.184210526,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_081913,LSGS_SION_Ground_Control_121_7MHz_20210503_081913.wav,Charlie Papa to confirm you proceed to Chermignon,"Charly Papa, to confirm, you proceed to Charmino.",0.25,0.119047619,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_083922,LSGS_SION_Ground_Control_121_7MHz_20210503_083922.wav,thank you  QNH is one zero two three,Thank you. Colleges one zero two three.,0.25,0.25,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210416_084747,LSZB_BERN_Approach_127_3MHz_20210416_084747.wav,Hotel India Alpha until four miles maintain one hundred knots or greater,Hotel India Alpha until 4 miles maintain 100 knots or greater.,0.25,0.229508197,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_161649,LSZB_BERN_Tower_121_0MHz_20210413_161649.wav,November Mike Alpha vacate via charlie and [hes] how long do you stay,"November, Mike, Alva, Kate, Wyatt, Charlie, and how long do you stay?",0.25,0.153846154,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210414_093450,LSZB_BERN_Tower_121_0MHz_20210414_093450.wav,Tango Three Three One number one is now on the right base,"Tango 331, number one is now on the right base.",0.25,0.282608696,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_080433,LSZH_ZURICH_ApronS_121_75MHz_20210414_080433.wav,Hotel Bravo Charlie Hotel X-ray  [NE-German] grutlzi [/NE] hold position call you back,"Hotel Bravo Charlie, hotel X-ray, east wing Zixi, hold position, call you back.",0.25,0.160714286,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_080706,LSZH_ZURICH_ApronS_121_75MHz_20210414_080706.wav,Turkish Six Foxtrot Lima is in hello taxi second right     via inner foxtrot and mike     to stand bravo three two,"Turkish 6, Foxtrot Lima open hello, taxi second right via inner, Foxtrot and Mike to stand Bravo 3-2.",0.25,0.16091954,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_100142,LSZH_ZURICH_ApronS_121_75MHz_20210414_100142.wav,Alitalia Five Seven One Apron hello push back and startup is approved,"Alitalia Five Seven One, maintain hello, pushback and startup is approved.",0.25,0.103448276,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210414_125040,LSZH_ZURICH_Tower_118_1MHz_20210414_125040.wav,Royalair Maroc Three Five Two Zurich tower good afternoon line up runway one zero report ready,"Roll MO up, three five two zero tower, good afternoon, line up runway one zero, report ready.",0.25,0.164556962,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_145500,LSGS_SION_Ground_Control_121_7MHz_20210503_145500.wav,passing      one thousand one zero thousand feet in descent in the western sector Mosquito One Five Bravo Mosquito One Five Bravo correct and keep an eyes for glider activity north of the field,"Passing one zero thousand feet in descent in the west sector, Bosquito one five robo. Bosquito one five robo, correct, and keep an eye for glider activity north of the field.",0.242424242,0.147435897,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_162417,LSGS_SION_Ground_Control_121_7MHz_20210503_162417.wav,Nav Checker Five One One established Nav Checker Five One One Five One One thank you report one zero miles reported one zero miles Nav Checker Five One One,"Nav Checker Five One One is published. Nav Checker Five One One, thank you report one zero miles. Report is one zero miles, Nav Checker Five One One.",0.24137931,0.118110236,en,1,FALSE,,,
LKPR_RUZYNE_Tower_134_560MHz_20201026_160035,LKPR_RUZYNE_Tower_134_560MHz_20201026_160035.wav,Silesia Seven Six Two continue     Charlie Lima Quebec Quebec Five       behind follow me stand mike one bravo,"SLSSM-62, continue Charlie Lima, Quebec Quebec Five, behind follow me, stand Mike One, bravo.",0.235294118,0.166666667,en,1,FALSE,,,
LKTB_BRNO_Approach-Radar_127_350MHz_20201029_101954,LKTB_BRNO_Approach-Radar_127_350MHz_20201029_101954.wav,Sierra Papa Foxtrot Lima Foxtrot contact Wien Radar one two five decimal one seven five good bye,"Sara Papa Foxtrot Lima Foxtrot contact Vina radar one two five decimal one seven five, goodbye.",0.235294118,0.075,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210415_090549,LSZB_BERN_Approach_127_3MHz_20210415_090549.wav,Papa Golf Yankee descend to four thousand feet cleared RNP approach one four report established final course,"Notagolf Yankee, descend to 4000 feet, cleared RNP approach one four, report established final course.",0.235294118,0.163043478,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_151837,LSGS_SION_Ground_Control_121_7MHz_20210503_151837.wav,Heli Charlie Zulu we have the traffic in sight roger able confirm behind,"Avi, we have the traffic in sight. Roger, able, confirm behind.",0.230769231,0.216666667,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210415_170152,LSZB_BERN_Approach_127_3MHz_20210415_170152.wav,Oscar Oscar Papa Charlie Kilo it's for IFR fly to echo bravo charlie india we have information delta it is for startup and IFR clearance,"Oscar, Oscar, Papa, it's Charlie Kilo, it's for IFR flight to Echo Bravo Charlie India, we have information Delta it's all started, and IFR clearance.",0.230769231,0.117117117,en,1,FALSE,,,
LSZH_ZURICH_ApronN_121_85MHz_20210414_110350,LSZH_ZURICH_ApronN_121_85MHz_20210414_110350.wav,copy seven seven taxi on Zulu and Bravo hold short runway one six,"I'll be seven seven taxi on Zulu and Bravo, hold short runway one six.",0.230769231,0.094339623,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210505_214612,YSSY_SYDNEY_Tower_120_5MHz_20210505_214612.wav,Sydney tower Srilankan Six Zero Six back with you ILS one six right,"Srilanka six zero six back with you, ILS one six right.",0.230769231,0.218181818,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_164140,LSGS_SION_Ground_Control_121_7MHz_20210502_164140.wav,Papa Mike  vacate to the left and then straight ahead until further advised the left and then straight ahead  Hotel Papa Mike,"Papa Mike, vacate to the left and then straight ahead until further advice. To the left and then straight ahead, what to say Papa Mike?",0.227272727,0.098039216,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210424_074539,LSZB_BERN_Tower_121_0MHz_20210424_074539.wav,Hotel Golf November Zimi is not available anymore romeo eight two is now active [hes] do you want to proceed to Sava instead,The Gulf November team is not available anymore. Romeo 8-2 is now active. Do you want to proceed to SAVA instead?,0.227272727,0.175257732,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_164237,LSGS_SION_Ground_Control_121_7MHz_20210502_164237.wav,Papa Mike parking is tango one zero but it is with the knots facing to the east so if able make one eighty and to park back at parking one zero,Papa Mike parking Istanbul one zero but it's with the north facing to the east so if able make 180 to park back at parking one zero.,0.225806452,0.168141593,en,1,FALSE,,,
LKPR_RUZYNE_Radar_120_520MHz_20201025_091112,LKPR_RUZYNE_Radar_120_520MHz_20201025_091112.wav,Oscar Kilo Papa Mike Bravo descend flight level one hundred level one hundred Oscar Kilo Papa Mike Bravo,"Oskar Kilo, Papa Mike, bravo, distance flight level one hundred. Flight level one hundred, Oskar Kilo, Papa Mike, bravo.",0.222222222,0.149425287,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210420_151758,LSGS_SION_Ground_Control_121_7MHz_20210420_151758.wav,Hotel Echo X-ray number one runway two five,Teleco X-ray number one runway two five.,0.222222222,0.085714286,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210415_073916,LSZB_BERN_Approach_127_3MHz_20210415_073916.wav,Sunturk Quebec Sierra descend to flight level seven zero expect clearance  four airwork     about three miles before Oskup,"Rata Cabex Sierra, descend to flight level seven zero, expect clearance for airwork about three miles before OSCOOP.",0.222222222,0.14,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210424_150535,LSZB_BERN_Approach_127_3MHz_20210424_150535.wav,Hotel Golf Echo do you want to stay at level one hundred or are you able to descend,"Hotel Colfeco, do you want to stay at level 100 or are you able to descend?",0.222222222,0.181818182,en,1,FALSE,,,
YSSY_SYDNEY_Tower_120_5MHz_20210502_083521,YSSY_SYDNEY_Tower_120_5MHz_20210502_083521.wav,Bauhinia Two Zero One Eight contact departure good night contact departure good night Bauhinia Two Zero One Eight,"Bahamian two zero one eight, contact departures, good night. Contact departures, good night, Bahamian two zero one eight.",0.222222222,0.104166667,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210505_155803,LSGS_SION_Ground_Control_121_7MHz_20210505_155803.wav,Bravo Juliett Tango Alpha holding point delta two five we are fully ready Hotel Tango Alpha report passing one three thousand feet wind    two six zero degrees   one zero knots   runway two five cleared for takeoff cleared takeoff two five next report the one three thousand feet Hotel Tango Alpha,"We are with Chile Tango Alpha holding point Delta Two Five, we are fully ready. Hotel TangoAlpha, report passing one three thousand feet, wind two six zero degrees, one zero knots, runway Two Five, clear for takeoff. Takeoff Two Five, next report one three thousand feet, Hotel TangoAlpha.",0.22,0.10373444,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_164218,LSGS_SION_Ground_Control_121_7MHz_20210502_164218.wav,Lufthansa Mike which parking Lufthansa Mike continue for what [hes] two zero meters and then will be first a yellow light to the right,"Mike, which parking? Mike, continue for about two zero meters and then will be first yellow line to the right.",0.217391304,0.245283019,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210418_083338,LSZB_BERN_Approach_127_3MHz_20210418_083338.wav,Papa Foxtrot approaching Bern city request to make an orbid over the [NE German] Bundeshaus [/NE] Papa Foxtrot that is approved orbit approved Hotel Papa Foxtrot,"The Papa Foxtrot approaching Bern City, request to make an orbit over the Bundeshaus. The Papa Foxtrot, that's approved. Orbit approved, the Papa Foxtrot.",0.217391304,0.099173554,en,1,FALSE,,,
LKPR_RUZYNE_Tower_134_560MHz_20201025_144043,LKPR_RUZYNE_Tower_134_560MHz_20201025_144043.wav,Ruzyne Tower hello again Eurowings One Tango Kilo Eurowings One Tango Kilo Ruzyne Tower good afternoon go ahead [hes] just a question do you think there any chance to get runway two four for departure unfortunately with delay because there are five aircraft on runway zero six landing okay copy thank you,"Rusin Tower, hello again, Eurowings One Tango Kilo. Eurowings One Tango Kilo, Rusin Tower, good afternoon, go ahead. Just a question, do you think there's a chance for us to get runway 24 for departure? Unfortunately, with delay, because there are five aircraft on runway 06 landing. OK, copy, thank you.",0.215686275,0.120967742,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210414_132458,LSZB_BERN_Tower_121_0MHz_20210414_132458.wav,Tango Three One Eight roger you can already change frequency have a nice day,"Tango 3-1-8 roger, you can already change frequency, have a nice day.",0.214285714,0.206349206,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_144341,LSZH_ZURICH_ApronS_121_75MHz_20210414_144341.wav,Delta Tango Tango taxi via alpha echo six hold short of runway one six,"Delta Tango Tango, taxi via Alpha Echo 6, hold short of runway 16.",0.214285714,0.157894737,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210416_174125,LSZH_ZURICH_Tower_118_1MHz_20210416_174125.wav,hello Air Nostrum Eight Seven Whiskey Bravo Zurich tower line up runway one zero,"Hello, a north from eight seven whiskey bravo, Zurich Tower, line up runway one zero.",0.214285714,0.089552239,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210416_061750,LSZB_BERN_Approach_127_3MHz_20210416_061750.wav,tower Bern Hotel Bravo Kilo Golf November blue parking [spk] VFR local as plan route whiskey information november request taxi,"Tower burn, hotel Bravo kilo goes november, blue parking, VFR local, outbound route whiskey, information november, request taxi.",0.210526316,0.098039216,en,1,FALSE,,,
LSGS_SION_Tower_118_3MHz_20210503_130423,LSGS_SION_Tower_118_3MHz_20210503_130423.wav,Hotel Golf Bravo   is echo two      at three thousand three hundred feet Golf Bravo  straight in two five number one number one [noise]   Golf Bravo,Hotel Golf Bravo is echo two at three thousand three hundred feet. Golf Bravo straight in two five number one. Number one for straight in number one Golf Bravo.,0.208333333,0.205607477,en,1,FALSE,,,
LKTB_BRNO_Ground_125_430MHz_20201028_171509,LKTB_BRNO_Ground_125_430MHz_20201028_171509.wav,Warsaw Radar Belavia Eight Seven Zero good evening flight level three five zero inbound bigu,"Warsaw radar, beloved, eight, seven, zero, good evening, flight level three, five, zero, inbound, big loop.",0.2,0.08974359,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210421_083624,LSGS_SION_Ground_Control_121_7MHz_20210421_083624.wav,Hotel Alpha Papa you may leave the frequency bye bye,"Hotel AlphaPapa, you may leave the frequency, bye-bye.",0.2,0,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_114312,LSGS_SION_Ground_Control_121_7MHz_20210502_114312.wav,November Hotel Juliett vacate next left intersection golf and then taxi to holding point delta,"November Hotel Juliette, vacate next left intersection gulf and then taxi to Hunting Point Delta.",0.2,0.0625,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210414_155314,LSZB_BERN_Approach_127_3MHz_20210414_155314.wav,Hotel Echo Lima frequency change approved thank you good bye,"Hotel Echo Lima, frequency change approved, thank you, goodbye.",0.2,0,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210413_165415,LSZB_BERN_Tower_121_0MHz_20210413_165415.wav,Hotel Bravo November Bravo Hotel crossing  direction Grenchen     four thousand five hundred feet is approved QNH one zero two six,"Otter Bravo november, Bravo hotel, crossing, three erection grandchen, four thousand five hundred feet is approved, QNH one zero two six.",0.2,0.103773585,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210418_114748,LSZB_BERN_Tower_121_0MHz_20210418_114748.wav,Hotel Golf Papa frequency change approved      [NE German] bis später ciao [/NE],"Autogolf Papa, frequency change approved, bis später, ciao.",0.2,0.083333333,en,1,FALSE,,,
LKTB_BRNO_Approach-Radar_127_350MHz_20201027_140348,LKTB_BRNO_Approach-Radar_127_350MHz_20201027_140348.wav,Kilo Lima Papa Victor standby for runway zero nine for now follow Tumka Four Charlie arrival due to departure from Brno,"Circle Lima Papa Victor, standby for runway zero niner, for now follow TUMCA for Charlie arrival due to departure from Brno.",0.19047619,0.070707071,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210427_163922,LZIB_STEFANIK_Tower_118_3MHz_20210427_163922.wav,looking out for a traffic Oscar Mike Kilo Lima Lima roger just traffic is    on your eleven o'clock  one mile,"Looking out for a traffic called Cromarty Lulima Lima. Roger, just traffic is on your eleven o'clock one mile.",0.19047619,0.164705882,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_111307,LSZH_ZURICH_ApronS_121_75MHz_20210414_111307.wav,roger then taxi via all alpha and echo on taxiway echo hold short runway one zero,"Roger, then taxiway alpha and echo on taxiway echo hold short runway one zero.",0.1875,0.075757576,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210504_100959,LSGS_SION_Ground_Control_121_7MHz_20210504_100959.wav,Nav Checker Five One One report passing one three thousand feet and climb four one seven thousand feet wilco Nav Checker climbing one seven thousand will report,"Nav Checker Five One One, report passing one three thousand feet and climb for one seven thousand feet. Good to go, Nav Checker, climbing one seven thousand, report.",0.185185185,0.089552239,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210414_134643,LSZB_BERN_Approach_127_3MHz_20210414_134643.wav,Delta Oscar Victoria you are still on the Bern arrival frequency,"Delta Oscar Victor, you are still on the burn arrival frequency.",0.181818182,0.055555556,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210424_083144,LSZB_BERN_Tower_121_0MHz_20210424_083144.wav,Hotel Hotel Oscar roger say again the number of the glider,Otel Otel Oscar roger. Say again the number of the glider.,0.181818182,0.041666667,en,1,FALSE,,,
LSZB_BERN_Approach_127_3MHz_20210421_165346,LSZB_BERN_Approach_127_3MHz_20210421_165346.wav,Hotel Delta Lima runway vacated on delta roger taxi to blue parking blue parking Hotel Delta Lima,"Hotel Delta Lima, runway vacated on Delta. Hotel taxi to blue parking. Taxi to blue parking, Hotel Delta Lima.",0.176470588,0.111111111,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210414_081018,LSZH_ZURICH_Tower_118_1MHz_20210414_081018.wav,United One Three Five wind    zero three zero degrees   one zero knots   runway two eight cleared takeoff,"United one three five wind zero three zero degrees, one zero knots, runway two eight, clear take off.",0.176470588,0.024390244,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210430_181535,LZIB_STEFANIK_Tower_118_3MHz_20210430_181535.wav,Oscar Golf Echo continue to final runway two two traffic is just now before shortly before landing,"Oskar Golf Echo, continue to final runway 22, traffic is just now before, shortly before landing.",0.176470588,0.085365854,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210424_164323,LSZB_BERN_Tower_121_0MHz_20210424_164323.wav,[hes] [spk] one second sure no worries it [hes] is fine for me [hes] but just for the next time then maybe not get a confusion ok,"One second. Sure, no worries, it's fine for me, but just for the next time then maybe, not to get the confusion. Okay.",0.173913043,0.096385542,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210503_155852,LSGS_SION_Ground_Control_121_7MHz_20210503_155852.wav,we have the traffic in sight Nav Checker Five One One roger,You have the traffic in sight. Nav Checker Five One One. Unchecked.,0.166666667,0.229166667,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210414_094052,LSZB_BERN_Tower_121_0MHz_20210414_094052.wav,Hotel Golf Oscar wind check    zero two zero degrees   one one knots can you still accept one four,Ottergolf Oscar wind check zero two zero degrees one one not. Can you still accept one four?,0.166666667,0.065789474,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210414_075710,LSZH_ZURICH_ApronS_121_75MHz_20210414_075710.wav,United One Three Five apron hello push back and startup is approved,United one three five apron hello pushback and startup is approved.,0.166666667,0,en,1,FALSE,,,
LSZH_ZURICH_ApronS_121_75MHz_20210418_075050,LSZH_ZURICH_ApronS_121_75MHz_20210418_075050.wav,well there's marchall on it's way and [hes] in Zurich it is handled like this all the time but it's any second with you,"Well, there's a Marshall on its way, and in Zurich it is handled like this all the time, but it's any second with you.",0.153846154,0.022727273,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210424_081042,LSZH_ZURICH_Tower_118_1MHz_20210424_081042.wav,Hotel Oscar Echo the second traffic is now to overhead whiskey one oposite,"Hotel Oscar Echo, the second traffic is now just overhead whiskey one opposite.",0.153846154,0.080645161,en,1,FALSE,,,
LZIB_STEFANIK_Tower_118_3MHz_20210503_131815,LZIB_STEFANIK_Tower_118_3MHz_20210503_131815.wav,Delta Bravo Bravo line up runway three one report ready for departure Delta Bravo Bravo lining up runway three one we are ready for departure roger,"Delta Bravo bravo, line up runway 31, report ready for departure. Delta Bravo bravo, lining up runway 31, we are ready for departure. Roger.",0.153846154,0.131147541,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210412_161648,LSZH_ZURICH_Tower_118_1MHz_20210412_161648.wav,Finnair Five Delta Lima vacated own discretion wind    one four zero degrees  five knots   runway one four cleared to land,"Finner Five Delta Lima, located on discretion, wind one four zero degrees five knots, runway one four cleared to land.",0.15,0.051546392,en,1,FALSE,,,
LSZH_ZURICH_Tower_118_1MHz_20210414_112558,LSZH_ZURICH_Tower_118_1MHz_20210414_112558.wav,Air Portugal Nine Three One Charlie contact departure good bye departure bye Air Portugal Nine Three One Charlie thank you,"AIR PORTUGAL NINE THREE ONE CHARLIE, CONTACT DEPARTURE, GOODBYE. DEPARTURE BY AIR PORTUGAL NINE THREE ONE CHARLIE, THANK YOU.",0.15,0.009708738,en,1,FALSE,,,
LSGS_SION_Tower_118_3MHz_20210505_105333,LSGS_SION_Tower_118_3MHz_20210505_105333.wav,roger station calling please pass your message,"Order station calling, please pass your message.",0.142857143,0.075,en,1,FALSE,,,
LSZB_BERN_Tower_121_0MHz_20210425_074052,LSZB_BERN_Tower_121_0MHz_20210425_074052.wav,Hotel Delta Charlie [hes] advise traffic is now clear of you and frequency change approved,Hotel Delta Charlie. Advice traffic is now clear of you. Frequency change approved.,0.142857143,0.056338028,en,1,FALSE,,,
LSGS_SION_Ground_Control_121_7MHz_20210502_065520,LSGS_SION_Ground_Control_121_7MHz_20210502_065520.wav,November Alpha Sierra wind two five zero degrees nine knots runway two five   cleared for  takeoff  report one three thousand feet climbing,Denver Alpha Sierra wind two five degrees nine knots runway two five cleared for takeoff report the one three thousand feet climbing.,0.136363636,0.105263158,en,1,FALSE,,,
