file,segment_id,start,end,gold_text,gold_clean_text
LKPR_RUZYNE_Tower_134_560MHz_20201028_111034.xml,0,0,7.84,[#callsign]Emirates One Three Nine[/#callsign] [#command]taxi via[/#command] [#value]foxtrot[/#value] [#command]cross[/#command] [#value]runway one two golf juliett[/#value] [#unnamed]stand[/#unnamed] [#value]one four alpha[/#value],Emirates One Three Nine taxi via foxtrot cross runway one two golf juliett stand one four alpha
LKPR_RUZYNE_Tower_134_560MHz_20201028_111034.xml,1,7.84,13.55,[#command]taxi via[/#command] [#value]foxtrot[/#value] [#command]cross[/#command] [#value]runway one two[/#value] [hes] [#value]golf juliett[/#value] [#unnamed]stand[/#unnamed] [#value]one four alpha[/#value] [#callsign]Emirates One Three Nine[/#callsign],taxi via foxtrot cross runway one two [hes] golf juliett stand one four alpha Emirates One Three Nine
LSGS_SION_Ground_Control_121_7MHz_20210502_061433.xml,0,0.11,2.16,[#callsign]Hotel Echo X-ray[/#callsign] [#value]number one[/#value] [#command]report final[/#command],Hotel Echo X-ray number one report final
LSGS_SION_Ground_Control_121_7MHz_20210502_061433.xml,1,2.25,5.23,[#value]number one[/#value] [#command]report final[/#command] [#callsign]Hotel Echo X-ray[/#callsign],number one report final Hotel Echo X-ray
YSSY_SYDNEY_Tower_120_5MHz_20210427_063034.xml,0,0,1.74,[#command]turning air cross[/#command] [#callsign]nine twenty three heavy[/#callsign],turning air cross nine twenty three heavy
YSSY_SYDNEY_Tower_120_5MHz_20210427_063034.xml,1,1.74,4.7,[#command]contract[/#command] [#callsign]nine twenty three heavy[/#callsign] [#unnamed]Sydney tower good day[/#unnamed],contract nine twenty three heavy Sydney tower good day
LSZB_BERN_Tower_121_0MHz_20210423_071332.xml,0,0,1.69,[#unnamed]number one in sight[/#unnamed] [#callsign]Hotel Whiskey Echo[/#callsign],number one in sight Hotel Whiskey Echo
LSZB_BERN_Tower_121_0MHz_20210423_071332.xml,1,1.86,4.01,[#callsign]Hotel Whiskey Echo[/#callsign] [#unnamed]thank you[/#unnamed] [#command]follow behind[/#command],Hotel Whiskey Echo thank you follow behind
LSZB_BERN_Tower_121_0MHz_20210422_140356.xml,0,0,5.48,[#callsign]Hotel Bravo Zulu Sierra November[/#callsign] [#unnamed]Berne tower[/#unnamed] [#command]enter via[/#command] [#value]route hotel whiskey[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one eight[/#value],Hotel Bravo Zulu Sierra November Berne tower enter via route hotel whiskey QNH one zero one eight
LSZH_ZURICH_ApronS_121_75MHz_20210414_133039.xml,0,0,6.12,[#callsign]Tango Charlie November Kilo Alpha[/#callsign] [#unnamed]apron hello[/#unnamed] [#command]turn left via[/#command] [#value]alpha yankee two ten foxtrot seven three[/#value],Tango Charlie November Kilo Alpha apron hello turn left via alpha yankee two ten foxtrot seven three
LZIB_STEFANIK_Tower_118_3MHz_20210430_000651.xml,0,0,4.8,[#callsign]Eurotrans Five Three Three Five[/#callsign] [#command]approaching[/#command] [#value]fox one six[/#value] [#command]ready for departure[/#command],Eurotrans Five Three Three Five approaching fox one six ready for departure
LSZB_BERN_Tower_121_0MHz_20210423_130638.xml,0,0,2.28,[#command]long approach[/#command] [#callsign]Hotel Papa Bravo[/#callsign],long approach Hotel Papa Bravo
LSZB_BERN_Tower_121_0MHz_20210423_130638.xml,1,2.28,4.33,[#callsign]Hotel Mike November[/#callsign] [#command]line up[/#command] [#value]in sequence[/#value],Hotel Mike November line up in sequence
LKTB_BRNO_Approach-Radar_127_350MHz_20201026_111634.xml,0,0,3.95,[#callsign]Oscar Kilo Echo Lima Alpha[/#callsign] [#command]confirm proceeding to[/#command] [#value]tango bravo four zero two[/#value],Oscar Kilo Echo Lima Alpha confirm proceeding to tango bravo four zero two
LZIB_STEFANIK_Tower_118_3MHz_20210429_202823.xml,0,0,3.72,[#callsign]Eurotrans One Three Juliett[/#callsign] [#command]startup approved[/#command] [#value]own discretion[/#value],Eurotrans One Three Juliett startup approved own discretion
LZIB_STEFANIK_Tower_118_3MHz_20210429_202823.xml,1,3.83,6.51,[#command]startup[/#command] [#value]own discretion[/#value] [#callsign]Eurotrans One Three Juliett[/#callsign],startup own discretion Eurotrans One Three Juliett
YSSY_SYDNEY_Tower_120_5MHz_20210502_055020.xml,0,0.35,3.63,[#unnamed]tower good day[/#unnamed] [#callsign]New Zealand Two Thirty One[/#callsign] [#value]seven charlie three four left[/#value],tower good day New Zealand Two Thirty One seven charlie three four left
LSGS_SION_Ground_Control_121_7MHz_20210504_155421.xml,0,0.07,2.13,[#callsign]Nav Checker Five One One[/#callsign] [#unnamed]good afternoon[/#unnamed],Nav Checker Five One One good afternoon
LSGS_SION_Ground_Control_121_7MHz_20210504_155421.xml,1,2.68,12.16,[#callsign]Nav Checker Five One One[/#callsign] we are on the way to your [#unnamed]airfield[/#unnamed] and  i would like to know what is the actual [#unnamed]ground base[/#unnamed] you have in your area,Nav Checker Five One One we are on the way to your airfield and  i would like to know what is the actual ground base you have in your area
LSZH_ZURICH_Tower_118_1MHz_20210414_144013.xml,0,0,4.59,[#callsign]Tango Kilo Alpha[/#callsign] [#unnamed]wind[/#unnamed]    [#value]zero four zero degrees[/#value]   [#value]one zero knots[/#value]    [#value]on the one zero[/#value] [#command]cleared for takeoff[/#command],Tango Kilo Alpha wind    zero four zero degrees   one zero knots    on the one zero cleared for takeoff
LKTB_BRNO_Approach-Radar_127_350MHz_20201029_113918.xml,0,0,2.28,[#callsign]Oscar Kilo Mike Delta Hotel[/#callsign] [#command]pass[/#command] [#value]your message[/#value],Oscar Kilo Mike Delta Hotel pass your message
LKTB_BRNO_Approach-Radar_127_350MHz_20201029_113918.xml,1,2.28,8.24,[#unnamed]is it okay for you if[/#unnamed] [#command]we maintain[/#command]           [#value]four nautical miles left-hand track all the way down to Benesov[/#value],is it okay for you if we maintain           four nautical miles left-hand track all the way down to Benesov
LSGS_SION_Ground_Control_121_7MHz_20210423_160618.xml,0,0.12,1.4,[#callsign]Sierra Alpha Papa[/#callsign] [#unnamed]Sion Ground hello[/#unnamed],Sierra Alpha Papa Sion Ground hello
LZIB_STEFANIK_Tower_118_3MHz_20210503_202731.xml,0,0,8.64,[#unnamed]Stefanik tower[/#unnamed] [#callsign]Oscar Mike Echo Lima Echo[/#callsign] [#unnamed]altitude[/#unnamed] [#value]six thousand feet[/#value] and [#command]descending to[/#command] [#value]two thousand feet[/#value] [hes],Stefanik tower Oscar Mike Echo Lima Echo altitude six thousand feet and descending to two thousand feet [hes]
LZIB_STEFANIK_Tower_118_3MHz_20210503_202731.xml,1,9.08,21.1,[#unnamed]we would be[/#unnamed]   [#value]at about Victor[/#value]    [#value]in [hes] fourty seconds[/#value] and [hes] [#command]requesting[/#command] [#value]approach information[/#value] [#unnamed]information quebec QNH[/#unnamed] [#value]one zero two zero[/#value],we would be   at about Victor    in [hes] fourty seconds and [hes] requesting approach information information quebec QNH one zero two zero
LSZB_BERN_Tower_121_0MHz_20210424_082145.xml,0,0,3.88,[#callsign]Hotel Kilo Delta[/#callsign] the [#unnamed]advised traffic[/#unnamed] is now [#value]over whiskey one[/#value],Hotel Kilo Delta the advised traffic is now over whiskey one
LSZH_ZURICH_Tower_118_1MHz_20210414_081018.xml,0,0,5.95,[#callsign]United One Three Five[/#callsign] [#unnamed]wind[/#unnamed]    [#value]zero three zero degrees[/#value]   [#value]one zero knots[/#value]   [#value]runway two eight[/#value] [#command]cleared takeoff[/#command],United One Three Five wind    zero three zero degrees   one zero knots   runway two eight cleared takeoff
LSZB_BERN_Tower_121_0MHz_20210413_132431.xml,0,0,6.33,[hes ] [#unnamed]we have the traffic in sight[/#unnamed] [#callsign]Rega One Zero[/#callsign] [#unnamed]we leave the control zone[/#unnamed] [#unnamed] [NE German] schöne namittag [/NE][/#unnamed],[hes ] we have the traffic in sight Rega One Zero we leave the control zone  [NE German] schöne namittag [/NE]
LSZB_BERN_Tower_121_0MHz_20210413_132431.xml,1,6.33,8.49,[#callsign]Rega One Zero[/#callsign] [#command]frequency change approved[/#command] [#unnamed] [NE German] schöne nami [/NE][/#unnamed],Rega One Zero frequency change approved  [NE German] schöne nami [/NE]
LZIB_STEFANIK_Tower_118_3MHz_20210429_075711.xml,0,0,4.15,[#unnamed]Stefanik tower[/#unnamed] [#callsign]Slovak Government Zero Zero Four[/#callsign] [#nonenglish][NE Slovak] dobré ráno [/NE][/#nonenglish],Stefanik tower Slovak Government Zero Zero Four [NE Slovak] dobré ráno [/NE]
LZIB_STEFANIK_Tower_118_3MHz_20210429_075711.xml,1,4.29,7,[#callsign]Slovak Government Zero Zero Four[/#callsign] [#unnamed]Stefanik tower[/#unnamed] [#nonenglish][NE Slovak] dobré ráno [/NE][/#nonenglish],Slovak Government Zero Zero Four Stefanik tower [NE Slovak] dobré ráno [/NE]
LZIB_STEFANIK_Tower_118_3MHz_20210429_075711.xml,2,7.15,12.49,our stand [#unnamed]information[/#unnamed] [#value]lima one zero zero seven[/#value] [#command]ready for startup clearance[/#command] [#unnamed]destination Kosice[/#unnamed],our stand information lima one zero zero seven ready for startup clearance destination Kosice
LZIB_STEFANIK_Tower_118_3MHz_20210429_075711.xml,3,12.57,27.84,[#callsign]Slovak Government Zero Zero Four[/#callsign] [#unnamed]information Mike time[/#unnamed] [#value]five seven[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero zero eight[/#value] [#command]cleared to[/#command] [#value] Kosice[/#value]         [#value]from runway one three via Nitra one yankee departure[/#value] initially [#command]climb altitude[/#command] [#value]five thousand feet[/#value] [#command]startup approved[/#command] [#unnamed]squawk[/#unnamed] [#value]six seven four six[/#value],Slovak Government Zero Zero Four information Mike time five seven QNH one zero zero eight cleared to  Kosice         from runway one three via Nitra one yankee departure initially climb altitude five thousand feet startup approved squawk six seven four six
LSZB_BERN_Approach_127_3MHz_20210415_090549.xml,0,0,5.23,[#callsign]Papa Golf Yankee[/#callsign] [#command]descend to[/#command] [#value]four thousand feet[/#value] [#command]cleared RNP approach[/#command] [#value]one four[/#value] [#command]report established[/#command] [#value]final course[/#value],Papa Golf Yankee descend to four thousand feet cleared RNP approach one four report established final course
LSZH_ZURICH_Tower_118_1MHz_20210414_101140.xml,0,0.1,5.29,[#callsign]Alitalia Five Seven One[/#callsign]       [#value]zero seven zero three one two knots[/#value]   [#value]runway one zero[/#value] [#command]cleared to takeoff[/#command],Alitalia Five Seven One       zero seven zero three one two knots   runway one zero cleared to takeoff
LSGS_SION_Ground_Control_121_7MHz_20210503_051653.xml,0,0.17,4.83,[#command]departure own discretion[/#command] [#value]two five  next  zero seven[/#value] [#unnamed]sorry for leaving [/#unnamed] [#callsign]Heli Hotel Yankee[/#callsign],departure own discretion two five  next  zero seven sorry for leaving  Heli Hotel Yankee
LKTB_BRNO_Approach-Radar_127_350MHz_20201027_095221.xml,0,0,7.31,[#callsign]Oscar Kilo Bravo Alfa Lima[/#callsign] [#value]after Bukap[/#value] [#command]descend to[/#command] [#value]three thousand feet[/#value] [#command]cleared RNP approach[/#command]   [#value]runway two seven[/#value] [#command]report established[/#command],Oscar Kilo Bravo Alfa Lima after Bukap descend to three thousand feet cleared RNP approach   runway two seven report established
LZIB_STEFANIK_Tower_118_3MHz_20210430_181535.xml,0,0,7.34,[#callsign]Oscar Golf Echo[/#callsign] [#command]continue to[/#command] [#value]final runway two two[/#value] [#unnamed]traffic[/#unnamed] [#value]is just now[/#value] before shortly before landing,Oscar Golf Echo continue to final runway two two traffic is just now before shortly before landing
LKTB_BRNO_Ground_125_430MHz_20201028_171509.xml,0,0.43,8.22,[#unnamed]Warsaw Radar[/#unnamed] [#callsign]Belavia Eight Seven Zero[/#callsign] [#unnamed]good evening[/#unnamed] [#value]flight level three five zero[/#value] [#command]inbound[/#command] [#value]bigu[/#value],Warsaw Radar Belavia Eight Seven Zero good evening flight level three five zero inbound bigu
LSZB_BERN_Tower_121_0MHz_20210414_151418.xml,0,0.23,5.8,[#callsign]Hotel Whiskey Echo[/#callsign] [#value]now three thousand two hundred feet[/#value] and [#command]leave the command for[/#command] [#value]seven thousand[/#value] [#command]frequency change approved[/#command],Hotel Whiskey Echo now three thousand two hundred feet and leave the command for seven thousand frequency change approved
YSSY_SYDNEY_Tower_120_5MHz_20210427_202441.xml,0,0.36,2.75,[#unnamed]tower[/#unnamed] [#callsign]American Seven Three Heavy[/#callsign] [#value]ten miles three[/#value] [#unnamed]voilà[/#unnamed],tower American Seven Three Heavy ten miles three voilà
YSSY_SYDNEY_Tower_120_5MHz_20210427_202441.xml,1,3.02,5.18,[#unnamed]hello[/#unnamed] [#callsign]American Seven Three Heavy[/#callsign] [#unnamed]Sydney tower good morning[/#unnamed],hello American Seven Three Heavy Sydney tower good morning
LKPR_RUZYNE_Tower_134_560MHz_20201027_135214.xml,0,0,4.82,[#callsign]Ryanair One Bravo Alfa[/#callsign] [#unnamed]stand[/#unnamed] [#value]five seven[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one two[/#value] [#command]request engine start[/#command],Ryanair One Bravo Alfa stand five seven QNH one zero one two request engine start
LKPR_RUZYNE_Radar_120_520MHz_20201026_105217.xml,0,0,4.09,[#callsign]Speedbird Eight Five Five[/#callsign] [#unnamed]Praha Radar[/#unnamed] [#command]identified climb[/#command] [#value]flight level one six zero[/#value],Speedbird Eight Five Five Praha Radar identified climb flight level one six zero
LKPR_RUZYNE_Radar_120_520MHz_20201026_105217.xml,1,4.09,7.34,[#value]one six zero[/#value] [#callsign]Speedbird Eight Five Five[/#callsign],one six zero Speedbird Eight Five Five
LSZH_ZURICH_Tower_118_1MHz_20210412_161648.xml,0,0.38,6.09,[#callsign]Finnair Five Delta Lima[/#callsign] [#command]vacated own discretion[/#command] [#unnamed]wind[/#unnamed]    [#value]one four zero degrees[/#value]  [#value]five knots[/#value]   [#value]runway one four[/#value] [#command]cleared to land[/#command],Finnair Five Delta Lima vacated own discretion wind    one four zero degrees  five knots   runway one four cleared to land
LSZB_BERN_Tower_121_0MHz_20210413_165415.xml,0,0.24,6.82,[#callsign]Hotel Bravo November Bravo Hotel[/#callsign] [#command]crossing[/#command]  [#value]direction Grenchen[/#value]     [#value]four thousand five hundred feet[/#value] [#command]is approved[/#command] [#unnamed]QNH[/#unnamed] [#value]one zero two six[/#value],Hotel Bravo November Bravo Hotel crossing  direction Grenchen     four thousand five hundred feet is approved QNH one zero two six
LSZB_BERN_Approach_127_3MHz_20210415_152428.xml,0,0,3.24,[#callsign]Oscar Charlie Kilo[/#callsign] [#command]descend to[/#command] [#value]five thousand feet[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero two one[/#value],Oscar Charlie Kilo descend to five thousand feet QNH one zero two one
LSGS_SION_Tower_118_3MHz_20210415_103408.xml,0,0.44,4.26,[#command]report base for[/#command]   [#value]runway zero seven[/#value] or   [#value]report hotel november[/#value],report base for   runway zero seven or   report hotel november
LSZH_ZURICH_Tower_118_1MHz_20210413_040538.xml,0,0.81,4.71,[#callsign]Swiss Two Eight Nine[/#callsign] [#unnamed]the wind[/#unnamed]    [#value]three two zero degrees[/#value]  [#value]three knots[/#value]   [#value]runway one four[/#value] you are [#command]cleared to land[/#command],Swiss Two Eight Nine the wind    three two zero degrees  three knots   runway one four you are cleared to land
LSZH_ZURICH_Tower_118_1MHz_20210416_133803.xml,0,0.8,3.46,[#callsign]Hotel Bravo Sierra Delta Foxtrot[/#callsign] [#unnamed]Tower hello[/#unnamed] [#command]line up[/#command] [#value]runway one zero[/#value],Hotel Bravo Sierra Delta Foxtrot Tower hello line up runway one zero
LSGS_SION_Ground_Control_121_7MHz_20210502_064029.xml,0,0.16,2.33,[#callsign]Hotel Echo X-ray[/#callsign] [#value]final two five for[/#value] [#command]touch and go[/#command],Hotel Echo X-ray final two five for touch and go
LSGS_SION_Ground_Control_121_7MHz_20210504_095148.xml,0,0,3.13,[#callsign]Tango Two One Three [/#callsign] [#command]taxi to[/#command] [#value]parking[/#value] [#command]is approved[/#command],Tango Two One Three  taxi to parking is approved
LSGS_SION_Ground_Control_121_7MHz_20210502_060824.xml,0,0.59,3.15,[#callsign]Hotel Echo X-ray[/#callsign] [#unnamed]downwind[/#unnamed] [#value]two five for[/#value] [#command]touch and go[/#command],Hotel Echo X-ray downwind two five for touch and go
LSZB_BERN_Approach_127_3MHz_20210415_173338.xml,0,0,8.86,[#command]startup approved[/#command] [#value]runway one two[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero two one[/#value]     [#value]to destination morning three zero[/#value]     [#value]departure flight level one hundred[/#value] and [#unnamed]squawk[/#unnamed] [#value]one thousand[/#value] [#callsign]Swiss Air Force Zero Four Two[/#callsign],startup approved runway one two QNH one zero two one     to destination morning three zero     departure flight level one hundred and squawk one thousand Swiss Air Force Zero Four Two
LSZB_BERN_Approach_127_3MHz_20210415_173338.xml,1,9.03,11.03,[#callsign]Swiss Air Force Zero Four Two[/#callsign] [#unnamed]read back correct[/#unnamed],Swiss Air Force Zero Four Two read back correct
LSZH_ZURICH_Tower_118_1MHz_20210412_151208.xml,0,1.86,7.85,[#callsign]Bravo Kilo Hotel Romeo[/#callsign] [#unnamed]Tower[/#unnamed] [#unnamed] [NE-German] grutzli [/NE][/#unnamed] [#command]say again[/#command] [#value]taxiway kilo[/#value] [#command]cross[/#command] [#value]runway two eight[/#value] and [#command]contact[/#command] [#unnamed]apron[/#unnamed] [#value]one two one decimal seven five five[/#value],Bravo Kilo Hotel Romeo Tower  [NE-German] grutzli [/NE] say again taxiway kilo cross runway two eight and contact apron one two one decimal seven five five
LSGS_SION_Ground_Control_121_7MHz_20210505_112213.xml,0,0.08,2.48,[#command]report on final[/#command] [#value]Bramois[/#value] [#callsign]Hotel Yankee[/#callsign],report on final Bramois Hotel Yankee
LKPR_RUZYNE_Radar_120_520MHz_20201029_075414.xml,0,0,9.34,[#callsign]Oscar Kilo Tango Uniform Romeo[/#callsign] [#unnamed]Praha Radar hello[/#unnamed] [#command]identified climb to[/#command] [#value]flight level seven zero[/#value] and [#command]standby for IFR[/#command],Oscar Kilo Tango Uniform Romeo Praha Radar hello identified climb to flight level seven zero and standby for IFR
LKPR_RUZYNE_Radar_120_520MHz_20201029_075414.xml,1,9.36,13.79,[#command]climbing to[/#command] [#value]flight level seven zero[/#value] [#callsign]Oscar Kilo Tango Uniform Romeo[/#callsign],climbing to flight level seven zero Oscar Kilo Tango Uniform Romeo
YSSY_SYDNEY_Tower_120_5MHz_20210505_234913.xml,0,0,3.24,[#value]runway one six right[/#value] [#command]cleared to land[/#command] [#callsign]Malaysian One Twenty Three[/#callsign],runway one six right cleared to land Malaysian One Twenty Three
YSSY_SYDNEY_Tower_120_5MHz_20210505_224723.xml,0,0.12,2.45,[#value]runway one six right[/#value] [#command]cleared to land[/#command] [#command] holding[/#command]   [#value]point seven nine[/#value],runway one six right cleared to land  holding   point seven nine
LKPR_RUZYNE_Radar_120_520MHz_20201026_114352.xml,0,0,3.96,[#callsign]Oscar Kilo Papa Romeo Mike[/#callsign] [#command]turn right heading[/#command] [#value]zero six zero[/#value],Oscar Kilo Papa Romeo Mike turn right heading zero six zero
LKPR_RUZYNE_Radar_120_520MHz_20201026_114352.xml,1,3.96,8.16,[#value]zero six zero[/#value] [#command]right turn[/#command] [#callsign]Oscar Papa Romeo Mike[/#callsign],zero six zero right turn Oscar Papa Romeo Mike
YSSY_SYDNEY_Tower_120_5MHz_20210505_203052.xml,0,0,5.35,[#unnamed]tower[/#unnamed] [#callsign]American Seventy Three[/#callsign] [#command]approaching[/#command] [#unnamed]Igala[/#unnamed] [#value]runway one six right eight[/#value] [#command]ILS[/#command],tower American Seventy Three approaching Igala runway one six right eight ILS
LSZH_ZURICH_Tower_118_1MHz_20210414_153107.xml,0,0.13,8.3,[#callsign]Swiss Air Force Five Two One[/#callsign] [#unnamed]tower [NE-German]grutzi[/NE][/#unnamed] and [#value]runway three four[/#value] and [#command]taxi left via[/#command] [#value]lima[/#value] [#command]holding point[/#command] [#value]runway one zero[/#value],Swiss Air Force Five Two One tower [NE-German]grutzi[/NE] and runway three four and taxi left via lima holding point runway one zero
LSGS_SION_Ground_Control_121_7MHz_20210422_155828.xml,0,0.36,5.33,and [#unnamed]Sion Tower[/#unnamed] the [#callsign]Hotel X-ray Quebec[/#callsign] [#unnamed]we just[/#unnamed] [#command]continue toward[/#command] [#value]the Grande Dixence[/#value],and Sion Tower the Hotel X-ray Quebec we just continue toward the Grande Dixence
LSGS_SION_Ground_Control_121_7MHz_20210422_155828.xml,1,6.51,9.27,[#callsign]Hotel X-ray Quebec[/#callsign] [#unnamed]roger[/#unnamed] [#command]frequency change approved[/#command] [#unnamed]talk to you later[/#unnamed],Hotel X-ray Quebec roger frequency change approved talk to you later
LSZB_BERN_Approach_127_3MHz_20210413_160609.xml,0,0,4.46,[#callsign]November Mike Alpha[/#callsign] [#command]expect the ILS[/#command] [#value]one four with romeo[/#value] [#command]circling to[/#command] [#value]runway three two[/#value],November Mike Alpha expect the ILS one four with romeo circling to runway three two
LSGS_SION_Ground_Control_121_7MHz_20210503_080828.xml,0,0.07,4.34,[#callsign]Hotel Lima Tango[/#callsign] [#unnamed]roger[/#unnamed] [#command]standby[/#command] [#unnamed]i coordinate with military sector[/#unnamed],Hotel Lima Tango roger standby i coordinate with military sector
LSGS_SION_Ground_Control_121_7MHz_20210503_150135.xml,0,0.13,2.27,[hes] it was for [#callsign]Mosquito One Five Bravo[/#callsign],[hes] it was for Mosquito One Five Bravo
LSGS_SION_Ground_Control_121_7MHz_20210503_150135.xml,1,2.57,4.92,yes [#callsign]Mosquito One Five Bravo[/#callsign] [#unnamed]are you[/#unnamed] [#command]turning[/#command] [#value]base now[/#value],yes Mosquito One Five Bravo are you turning base now
LSGS_SION_Ground_Control_121_7MHz_20210503_150135.xml,2,5.34,7.06,[#command]turning[/#command] [#value]base now [/#value] [#callsign]Mosquito One Five Bravo[/#callsign],turning base now  Mosquito One Five Bravo
LSGS_SION_Ground_Control_121_7MHz_20210503_150135.xml,3,7.44,11.98,Sierra(Sie-) [#callsign]Sierra Golf Kilo [/#callsign] [#command]stop[/#command] [#unnamed]please[/#unnamed] [#command]hold position[/#command] [#unnamed]sorry sir[/#unnamed] [#command]hold position call you back[/#command],Sierra(Sie-) Sierra Golf Kilo  stop please hold position sorry sir hold position call you back
LSZH_ZURICH_Tower_118_1MHz_20210414_162532.xml,0,0.13,4.97,[#callsign]Air Nostrum Seven Eight Juliett Mike[/#callsign] [#value]zero two zero degrees[/#value] [#value]one three[/#value] [XT],Air Nostrum Seven Eight Juliett Mike zero two zero degrees one three [XT]
LKPR_RUZYNE_Radar_120_520MHz_20201025_130407.xml,0,0,3.48,[#callsign]Oscar Kilo Kilo Uniform November[/#callsign] [#command]proceed direct[/#command] [#value]Baltu[/#value],Oscar Kilo Kilo Uniform November proceed direct Baltu
LKPR_RUZYNE_Radar_120_520MHz_20201025_130407.xml,1,3.48,6.7,[#command]proceed direct[/#command] [#value]Baltu[/#value] [#callsign]Oscar Kilo Kilo Uniform November[/#callsign],proceed direct Baltu Oscar Kilo Kilo Uniform November
LSZB_BERN_Approach_127_3MHz_20210414_160756.xml,0,0.37,6.76,[#callsign]Hotel Bravo Juliett[/#callsign] [#command]leave out on[/#command] [#value]route whiskey[/#value] [#unnamed]wind[/#unnamed]    [#value]zero three zero degrees[/#value]   [#value]one zero knots[/#value]   [#value]runway three two[/#value] [#command]cleared for takeoff[/#command],Hotel Bravo Juliett leave out on route whiskey wind    zero three zero degrees   one zero knots   runway three two cleared for takeoff
LSZB_BERN_Tower_121_0MHz_20210415_122910.xml,0,0.07,3.61,[#callsign]Heli India Echo Hotel Whiskey[/#callsign] [#value]three thousand six hundred feet[/#value],Heli India Echo Hotel Whiskey three thousand six hundred feet
LSZB_BERN_Tower_121_0MHz_20210415_122910.xml,1,4.51,9.09,[#callsign]Heli India Echo[/#callsign] [#command]land on discretion[/#command] [#unnamed]Swiss helicopter wind[/#unnamed]    [#value]zero seven zero degrees[/#value]  [#value]six knots[/#value],Heli India Echo land on discretion Swiss helicopter wind    zero seven zero degrees  six knots
LSZB_BERN_Tower_121_0MHz_20210414_094052.xml,0,0,5.74,[#callsign]Hotel Golf Oscar[/#callsign] [#unnamed]wind check[/#unnamed]    [#value]zero two zero degrees[/#value]   [#value]one one knots[/#value] [#unnamed]can you still accept[/#unnamed] [#value]one four[/#value],Hotel Golf Oscar wind check    zero two zero degrees   one one knots can you still accept one four
LSZH_ZURICH_Tower_118_1MHz_20210424_064001.xml,0,0.08,2.52,[#callsign]Hotel Uniform Uniform [/#callsign] [#command]contact[/#command] [#unnamed]departure[/#unnamed] and [#unnamed][NE-German]schone_tag_(bye)[/NE][/#unnamed],Hotel Uniform Uniform  contact departure and [NE-German]schone_tag_(bye)[/NE]
LSZH_ZURICH_Tower_118_1MHz_20210424_064001.xml,1,2.52,4.72,[#unnamed]departure [/#unnamed] [#callsign]Hotel Uniform Uniform[/#callsign] [#unnamed][NE-German]schone_tag_(bye)[/NE][/#unnamed],departure  Hotel Uniform Uniform [NE-German]schone_tag_(bye)[/NE]
LSGS_SION_Ground_Control_121_7MHz_20210504_152004.xml,0,0.07,3.74,[#callsign]Charlie Zulu[/#callsign] [#command]seaching[/#command] [#value]hotel sierra[/#value] [#command]for landing[/#command] [#unnamed]fato[/#unnamed] [#value]two five[/#value],Charlie Zulu seaching hotel sierra for landing fato two five
LSGS_SION_Ground_Control_121_7MHz_20210504_152004.xml,1,4.09,8.4,[#callsign]Charlie Zulu[/#callsign] [#unnamed]wind[/#unnamed]  [#value]two five[/#value] which is    [#value]at one four knots[/#value] [#unnamed]fato[/#unnamed] [#value]two five[/#value] [#command]landing on discretion[/#command],Charlie Zulu wind  two five which is    at one four knots fato two five landing on discretion
LSGS_SION_Ground_Control_121_7MHz_20210504_152004.xml,2,9.11,11.75,[#command]landing on discretion[/#command] [#unnamed]fato[/#unnamed] [#value]two five[/#value] [#callsign]Charlie Zulu[/#callsign],landing on discretion fato two five Charlie Zulu
LSZH_ZURICH_Tower_118_1MHz_20210424_092648.xml,0,0,4.14,[#callsign]Hotel Delta Charlie[/#callsign] [#unnamed]your're at the CTR[/#unnamed] [#command]frequency change approved[/#command] [#unnamed]bye bye[/#unnamed],Hotel Delta Charlie your're at the CTR frequency change approved bye bye
LSZH_ZURICH_Tower_118_1MHz_20210414_101150.xml,0,0,3.88,[#callsign]Hotel Delta Lima[/#callsign] [#command]contact[/#command] [#unnamed]apron[/#unnamed] [#value]one two one decimal eight five five[/#value],Hotel Delta Lima contact apron one two one decimal eight five five
LSGS_SION_Ground_Control_121_7MHz_20210505_140831.xml,0,0,2.28,[#unnamed]no sorry you have to refound the flight plan sir[/#unnamed],no sorry you have to refound the flight plan sir
LSGS_SION_Ground_Control_121_7MHz_20210505_140831.xml,1,2.84,7.16,[#unnamed]okay we won't see company quickly to refound no problem [hes] [ukn] technic[/#unnamed],okay we won't see company quickly to refound no problem [hes] [ukn] technic
LSZB_BERN_Tower_121_0MHz_20210415_125054.xml,0,0.05,6.7,yeah of course than you can [#command]expect [hes] VFR circuits after[/#command] [#value]touch and go[/#value] [#command]report[/#command] [#value][hes] taking off romeo circling[/#value],yeah of course than you can expect [hes] VFR circuits after touch and go report [hes] taking off romeo circling
LKPR_RUZYNE_Radar_120_520MHz_20201026_145941.xml,0,0,3.49,[#callsign]Oscar Kilo Triple Hotel[/#callsign] [#unnamed]please[/#unnamed] [#command]confirm[/#command] [#value]one more holding[/#value],Oscar Kilo Triple Hotel please confirm one more holding
